3.806883096694946289e+00,-3.298591995239257812e+01
1.993584251403808594e+01,-2.021440124511718750e+01
-1.549330997467041016e+01,3.410603713989257812e+01
1.062653827667236328e+01,3.408993530273437500e+01
-1.919944763183593750e+01,-1.983006477355957031e+01
-3.029968452453613281e+01,-9.918089866638183594e+00
1.042543220520019531e+01,-4.379776763916015625e+01
6.194930672645568848e-01,-1.856716346740722656e+01
-2.079631423950195312e+01,2.460775756835937500e+01
4.478526687622070312e+01,-1.401716899871826172e+01
-2.331343460083007812e+01,1.085705661773681641e+01
1.305056214332580566e+00,-3.757741689682006836e+00
-1.923604393005371094e+01,2.296597957611083984e+00
9.351117908954620361e-02,-2.708600044250488281e+00
-6.482555389404296875e+00,4.638754272460937500e+01
-7.309289932250976562e+00,4.398573303222656250e+01
3.077317047119140625e+01,-3.842804908752441406e+00
-7.363967418670654297e+00,4.666227340698242188e+01
-6.110718727111816406e+00,4.752709960937500000e+01
-1.561083197593688965e+00,2.569379615783691406e+01
-1.473647952079772949e+00,-7.217182636260986328e+00
-1.473519992828369141e+01,4.414647293090820312e+01
-6.848206520080566406e+00,4.572837448120117188e+01
2.967949867248535156e+01,-1.335139179229736328e+01
3.195939302444458008e+00,1.766079711914062500e+01
4.415878295898437500e+01,1.553490459918975830e-01
-3.314398956298828125e+01,-2.993875980377197266e+00
1.393473243713378906e+01,-3.127151966094970703e+00
1.499260234832763672e+01,4.512925148010253906e+00
3.146351051330566406e+01,-3.726054906845092773e+00
-2.572548294067382812e+01,-5.500813484191894531e+00
3.120090293884277344e+01,4.403520584106445312e+00
2.404631042480468750e+01,-1.352347564697265625e+01
-3.021095657348632812e+01,3.190527439117431641e+00
-1.556005001068115234e+01,3.549785137176513672e+00
2.474759864807128906e+01,-2.972636604309082031e+01
1.626095199584960938e+01,-3.043691253662109375e+01
2.177676010131835938e+01,-9.476545333862304688e+00
7.415946483612060547e+00,-3.181899070739746094e+01
1.447185420989990234e+01,3.529854202270507812e+01
8.336381316184997559e-01,-3.002631187438964844e+01
-3.896201705932617188e+01,2.123134613037109375e+00
-7.988345623016357422e+00,4.734038162231445312e+01
-7.786612033843994141e+00,1.547926044464111328e+01
4.650031280517578125e+01,-4.809783458709716797e+00
2.952548599243164062e+01,-8.074501991271972656e+00
-1.176805877685546875e+01,-1.940089416503906250e+01
1.132901763916015625e+01,-3.862421417236328125e+01
7.702862262725830078e+00,-4.116186141967773438e+00
-2.973918342590332031e+01,1.446043872833251953e+01
2.355504798889160156e+01,-5.234048515558242798e-02
7.274222850799560547e+00,-8.722110748291015625e+00
-3.497441101074218750e+01,1.197403812408447266e+01
9.007205963134765625e+00,-1.192673206329345703e+01
-1.928486061096191406e+01,1.912469291687011719e+01
-5.044432640075683594e+00,3.069339561462402344e+01
-3.361561965942382812e+01,1.947309875488281250e+01
2.180267143249511719e+01,3.222191810607910156e+00
4.045611953735351562e+01,-2.422082710266113281e+01
-2.319095230102539062e+01,-5.918715953826904297e+00
-2.583227729797363281e+01,1.450297927856445312e+01
-2.315614891052246094e+01,3.361318588256835938e+01
-3.531320571899414062e+01,-2.545133829116821289e-01
2.447464942932128906e+01,-2.395041847229003906e+01
-3.100160026550292969e+01,2.449660682678222656e+01
2.939463233947753906e+01,-2.890231132507324219e+01
-2.356405067443847656e+01,-2.252643013000488281e+01
-2.982056236267089844e+01,-3.356585311889648438e+01
-2.992379951477050781e+01,1.101391506195068359e+01
1.411344146728515625e+01,1.839986228942871094e+01
-2.633855628967285156e+01,-2.542908906936645508e+00
-3.072848320007324219e+01,-3.470318222045898438e+01
1.268078708648681641e+01,-1.971834373474121094e+01
-2.187770366668701172e+00,1.726806402206420898e+00
-2.091833305358886719e+01,3.875397491455078125e+01
-3.592551040649414062e+01,1.625183868408203125e+01
2.069728469848632812e+01,-1.816262435913085938e+01
-1.739108848571777344e+01,-3.560929870605468750e+01
1.938180732727050781e+01,1.402018547058105469e+01
-7.759181022644042969e+00,8.781782150268554688e+00
-3.762895202636718750e+01,1.804578661918640137e+00
-2.648819351196289062e+01,5.445320606231689453e+00
-9.772342681884765625e+00,-2.500827217102050781e+01
-1.848795890808105469e+00,-2.349510383605957031e+01
2.764209365844726562e+01,-2.576102638244628906e+01
1.467913150787353516e+00,2.156735801696777344e+01
-1.058379268646240234e+01,-4.117839336395263672e+00
3.080277442932128906e+00,-2.214681243896484375e+01
-3.354251480102539062e+01,-2.329086875915527344e+01
-4.439947128295898438e+00,-4.282602310180664062e+00
-1.735758972167968750e+01,1.842485427856445312e+01
-3.811003112792968750e+01,-2.841153717041015625e+01
8.601916313171386719e+00,-3.741877746582031250e+01
