-8.564445495605468750e+00,2.163636970520019531e+01
1.947795867919921875e+01,1.998756027221679688e+01
1.362403750419616699e+00,2.467326927185058594e+01
1.550120544433593750e+01,2.627827072143554688e+01
2.260923624038696289e+00,2.519019317626953125e+01
1.548697090148925781e+01,2.626006126403808594e+01
2.177133798599243164e+00,2.525414657592773438e+01
-2.238916969299316406e+01,-2.156191062927246094e+01
2.042870712280273438e+01,-3.470420837402343750e+01
6.912945747375488281e+00,-2.227558898925781250e+01
8.119958639144897461e-01,-6.712121963500976562e+00
1.501978874206542969e+01,-2.909183502197265625e+01
3.445193481445312500e+01,6.359856605529785156e+00
3.923703908920288086e+00,-5.378488922119140625e+01
-5.018155574798583984e+00,-1.067063713073730469e+01
6.868910789489746094e+00,-2.231088447570800781e+01
2.990486717224121094e+01,3.552851915359497070e+00
2.042037010192871094e+01,-3.470977401733398438e+01
-3.305202865600585938e+01,2.237699699401855469e+01
5.086497783660888672e+00,-2.133975028991699219e+01
4.181039333343505859e+00,1.825777053833007812e+00
-6.259134292602539062e+00,-9.121257781982421875e+00
-1.264709186553955078e+01,-3.678109347820281982e-01
2.047012329101562500e+01,-3.463460922241210938e+01
-1.305396461486816406e+01,1.607159852981567383e+00
-1.303722667694091797e+01,1.461840629577636719e+00
-1.404623031616210938e+01,5.414091110229492188e+00
1.873592948913574219e+01,-2.398238182067871094e+00
2.607656002044677734e+00,-5.369590759277343750e+01
-8.801770210266113281e+00,2.124593353271484375e+01
-2.547551155090332031e+01,-1.527763652801513672e+01
2.152302265167236328e+00,2.517789459228515625e+01
-2.237476921081542969e+01,-2.063534736633300781e+01
2.690979766845703125e+01,3.310651397705078125e+01
2.377688789367675781e+01,1.879930496215820312e+01
2.039332389831542969e+01,-3.467427825927734375e+01
3.529176235198974609e+00,2.564752006530761719e+01
-3.307241821289062500e+01,2.235800361633300781e+01
3.719984817504882812e+01,7.660258769989013672e+00
1.790074729919433594e+01,-3.078533172607421875e+01
6.253864169120788574e-01,-7.216217041015625000e+00
3.651869964599609375e+01,7.121061801910400391e+00
1.795598411560058594e+01,-3.060091400146484375e+01
1.796341896057128906e+01,-3.057721138000488281e+01
8.596385955810546875e+00,-2.336339759826660156e+01
1.794890213012695312e+01,-3.053244590759277344e+01
8.580507278442382812e+00,-2.338174057006835938e+01
3.606182575225830078e+00,1.603416055440902710e-01
6.841946601867675781e+00,-2.232759094238281250e+01
3.694731235504150391e+00,6.449739336967468262e-01
5.123518943786621094e+00,-2.134679031372070312e+01
-1.392273998260498047e+01,5.288002490997314453e+00
-5.006687641143798828e+00,-1.066790294647216797e+01
2.123075866699218750e+01,1.438961625099182129e+00
3.006535911560058594e+01,2.953698158264160156e+01
2.996941566467285156e+01,3.573831796646118164e+00
2.007270431518554688e+01,6.190971732139587402e-01
-1.404718971252441406e+01,6.735804557800292969e+00
-1.459044647216796875e+01,9.981637954711914062e+00
-2.237684631347656250e+01,-2.163773345947265625e+01
2.035227012634277344e+01,-3.475578689575195312e+01
2.035633277893066406e+01,-3.482686614990234375e+01
3.752331542968750000e+01,8.004002571105957031e+00
8.708650469779968262e-01,-6.354310989379882812e+00
8.545812606811523438e+00,-2.337469291687011719e+01
8.570131301879882812e+00,-2.337582778930664062e+01
-5.024505138397216797e+00,-1.066172409057617188e+01
5.105693340301513672e+00,-2.134123229980468750e+01
5.101234436035156250e+00,-2.133919525146484375e+01
-6.252169132232666016e+00,-9.200992584228515625e+00
